2023-05-17 16:49:37.134176, 22, 54, 400, 0, 11814, 16052
2023-05-17 16:49:37.135759, 22, 54, 400, 0, 11814, 16052
2023-05-17 16:49:37.137766, 22, 54, 400, 0, 11814, 16052
2023-05-17 16:49:47.712751, 22, 53, 400, 0, 12478, 16601
2023-05-17 16:49:47.714443, 22, 53, 400, 0, 12478, 16601
2023-05-17 16:49:47.716504, 22, 53, 400, 0, 12478, 16601
2023-05-17 16:49:58.040536, 22, 53, 400, 0, 12732, 16853
2023-05-17 16:49:58.042255, 22, 53, 400, 0, 12732, 16853
2023-05-17 16:49:58.044296, 22, 53, 400, 0, 12732, 16853
2023-05-17 16:50:08.494213, 21, 52, 400, 0, 12862, 17003
2023-05-17 16:50:08.494954, 21, 52, 400, 0, 12862, 17003
2023-05-17 16:50:08.496455, 21, 52, 400, 0, 12862, 17003
2023-05-17 16:50:18.916395, 21, 52, 400, 0, 12951, 17115
2023-05-17 16:50:18.918028, 21, 52, 400, 0, 12951, 17115
2023-05-17 16:50:18.920028, 21, 52, 400, 0, 12951, 17115
2023-05-17 16:50:29.377105, 21, 51, 1218, 0, 12030, 17100
2023-05-17 16:50:29.378876, 21, 51, 1218, 0, 12030, 17100
2023-05-17 16:50:29.380926, 21, 51, 1218, 0, 12030, 17100
2023-05-17 16:50:39.636488, 21, 51, 400, 0, 12901, 17279
2023-05-17 16:50:39.638170, 21, 51, 400, 0, 12901, 17279
2023-05-17 16:50:39.641425, 21, 51, 400, 0, 12901, 17279
2023-05-17 16:50:50.266932, 21, 51, 400, 0, 13077, 17363
2023-05-17 16:50:50.268633, 21, 51, 400, 0, 13077, 17363
2023-05-17 16:50:50.270582, 21, 51, 400, 0, 13077, 17363
2023-05-17 16:51:19.090442, 21, 50, 400, 0, 13159, 17432
2023-05-17 16:51:19.091976, 21, 50, 400, 0, 13159, 17432
2023-05-17 16:51:19.094028, 21, 50, 400, 0, 13159, 17432
2023-05-17 16:51:29.507837, 21, 50, 400, 0, 13219, 17539
2023-05-17 16:51:29.509613, 21, 50, 400, 0, 13219, 17539
2023-05-17 16:51:29.511672, 21, 50, 400, 0, 13219, 17539
2023-05-17 16:51:39.926906, 21, 50, 400, 0, 13222, 17580
2023-05-17 16:51:39.928648, 21, 50, 400, 0, 13222, 17580
2023-05-17 16:51:39.930729, 21, 50, 400, 0, 13222, 17580
