2023-05-17 20:37:54.957855, 0, 0, 400, 0, 11669, 15727
2023-05-17 20:37:54.959542, 0, 0, 400, 0, 11669, 15727
2023-05-17 20:37:54.959887, 0, 0, 400, 0, 11669, 15727
2023-05-17 20:38:05.432538, 0, 0, 400, 0, 12103, 16127
2023-05-17 20:38:05.433811, 0, 0, 400, 0, 12103, 16127
2023-05-17 20:38:05.436131, 0, 0, 400, 0, 12103, 16127
2023-05-17 20:38:15.862073, 0, 0, 400, 0, 12252, 16287
2023-05-17 20:38:15.863605, 0, 0, 400, 0, 12252, 16287
2023-05-17 20:38:15.863951, 0, 0, 400, 0, 12252, 16287
2023-05-17 20:38:26.301123, 0, 0, 400, 0, 12346, 16401
2023-05-17 20:38:26.302519, 0, 0, 400, 0, 12346, 16401
2023-05-17 20:38:26.302889, 0, 0, 400, 0, 12346, 16401
2023-05-17 20:38:36.727528, 0, 0, 400, 0, 12437, 16501
2023-05-17 20:38:36.728775, 0, 0, 400, 0, 12437, 16501
2023-05-17 20:38:36.729090, 0, 0, 400, 0, 12437, 16501
2023-05-17 20:38:47.170977, 0, 0, 400, 0, 12502, 16583
2023-05-17 20:38:47.172834, 0, 0, 400, 0, 12502, 16583
2023-05-17 20:38:47.173137, 0, 0, 400, 0, 12502, 16583
2023-05-17 20:38:57.433656, 0, 0, 400, 0, 12561, 16641
2023-05-17 20:38:57.435439, 0, 0, 400, 0, 12561, 16641
2023-05-17 20:38:57.435752, 0, 0, 400, 0, 12561, 16641
2023-05-17 20:39:08.089523, 0, 0, 400, 0, 12609, 16706
2023-05-17 20:39:08.091184, 0, 0, 400, 0, 12609, 16706
2023-05-17 20:39:08.091603, 0, 0, 400, 0, 12609, 16706
2023-05-17 20:39:18.541026, 0, 0, 400, 0, 12650, 16764
2023-05-17 20:39:18.542373, 0, 0, 400, 0, 12650, 16764
2023-05-17 20:39:18.542711, 0, 0, 400, 0, 12650, 16764
2023-05-17 20:39:28.945215, 0, 0, 400, 0, 12688, 16833
2023-05-17 20:39:28.947044, 0, 0, 400, 0, 12688, 16833
2023-05-17 20:39:28.947370, 0, 0, 400, 0, 12688, 16833
2023-05-17 20:39:39.381931, 0, 0, 400, 0, 12702, 16863
2023-05-17 20:39:39.383347, 0, 0, 400, 0, 12702, 16863
2023-05-17 20:39:39.383632, 0, 0, 400, 0, 12702, 16863
2023-05-17 20:39:49.900801, 0, 0, 400, 0, 12726, 16908
2023-05-17 20:39:49.902492, 0, 0, 400, 0, 12726, 16908
2023-05-17 20:39:49.902831, 0, 0, 400, 0, 12726, 16908
2023-05-17 20:40:00.157213, 0, 0, 400, 0, 12743, 16952
2023-05-17 20:40:00.158741, 0, 0, 400, 0, 12743, 16952
2023-05-17 20:40:00.159034, 0, 0, 400, 0, 12743, 16952
2023-05-17 21:07:58.586556, 0, 0, 400, 0, 12519, 16692
2023-05-17 21:07:58.588535, 0, 0, 400, 0, 12519, 16692
2023-05-17 21:07:58.589001, 0, 0, 400, 0, 12519, 16692
