2023-05-23 00:02:22.656253, 21, 52, 400, 0, 12354, 17210
2023-05-23 00:02:22.656301, 21, 52, 400, 0, 12951, 17904
2023-05-23 00:02:22.656318, 21, 52, 400, 0, 13171, 18197
2023-05-23 00:02:22.656333, 21, 52, 400, 0, 13310, 18399
2023-05-23 00:02:22.656350, 21, 52, 400, 0, 13394, 18544
2023-05-23 00:02:22.656365, 21, 52, 400, 0, 13472, 18655
2023-05-23 00:02:22.656380, 21, 52, 400, 0, 13518, 18741
2023-05-23 00:02:22.656398, 21, 52, 400, 0, 13552, 18794
2023-05-23 00:02:22.656414, 21, 52, 400, 0, 13603, 18879
2023-05-23 00:02:22.656428, 21, 52, 400, 0, 13630, 18936
2023-05-23 00:02:22.656443, 21, 52, 400, 0, 13655, 18972
2023-05-23 00:02:22.656456, 21, 52, 400, 0, 13681, 19020
2023-05-23 00:02:22.656470, 21, 52, 400, 0, 13676, 19049
2023-05-23 00:02:22.656484, 21, 52, 400, 0, 13694, 19074
2023-05-23 00:02:22.656499, 21, 52, 400, 0, 13700, 19091
2023-05-23 00:02:22.656512, 21, 52, 400, 0, 13715, 19111
2023-05-23 00:02:22.656527, 21, 52, 400, 0, 13738, 19153
2023-05-23 00:02:22.656541, 21, 52, 400, 0, 13754, 19169
2023-05-23 00:02:22.656555, 21, 53, 400, 0, 13762, 19220
2023-05-23 00:02:22.656569, 21, 53, 400, 0, 13774, 19239
2023-05-23 00:02:22.656583, 21, 53, 400, 0, 13727, 19227
2023-05-23 00:02:22.656597, 21, 53, 400, 0, 13773, 19252
2023-05-23 00:02:22.656611, 21, 53, 400, 0, 13804, 19327
2023-05-23 00:02:22.656624, 21, 53, 400, 0, 13800, 19332
2023-05-23 00:02:22.656638, 21, 53, 400, 0, 13809, 19335
2023-05-23 00:02:22.656652, 21, 53, 400, 0, 13692, 19288
2023-05-23 00:02:22.656666, 21, 54, 400, 0, 13806, 19323
2023-05-23 00:02:22.656685, 21, 54, 400, 0, 13810, 19343
2023-05-23 00:02:22.656700, 21, 53, 400, 0, 13807, 19355
2023-05-23 00:02:22.656714, 21, 53, 400, 0, 13796, 19354
2023-05-23 00:02:22.656728, 21, 53, 400, 0, 13801, 19343
2023-05-23 00:02:22.656741, 21, 53, 400, 0, 13802, 19347
2023-05-23 00:02:22.656755, 21, 53, 400, 0, 13796, 19349
2023-05-23 00:02:22.656768, 21, 53, 400, 0, 13806, 19358
2023-05-23 00:02:22.656782, 21, 54, 400, 0, 13800, 19362
2023-05-23 00:02:22.656796, 21, 54, 400, 0, 13799, 19355
2023-05-23 00:02:22.656816, 21, 54, 400, 0, 13803, 19355
2023-05-23 00:02:22.656837, 21, 54, 400, 0, 13805, 19370
2023-05-23 00:02:22.656853, 21, 54, 400, 0, 13790, 19362
2023-05-23 00:02:22.656868, 22, 54, 400, 0, 13790, 19366
2023-05-23 00:02:22.656882, 22, 54, 400, 0, 13795, 19371
2023-05-23 00:02:22.656895, 22, 53, 400, 0, 13779, 19362
2023-05-23 00:02:22.656910, 22, 53, 400, 0, 13780, 19367
2023-05-23 00:02:22.656923, 22, 54, 400, 0, 13767, 19377
2023-05-23 00:02:22.656937, 22, 54, 400, 0, 13734, 19341
2023-05-23 00:02:22.656950, 22, 54, 400, 0, 13753, 19358
2023-05-23 00:02:22.656964, 22, 54, 400, 0, 13775, 19369
2023-05-23 00:02:22.656978, 22, 54, 400, 0, 13751, 19360
2023-05-23 00:02:22.656992, 22, 54, 400, 0, 13785, 19371
2023-05-23 00:02:22.657006, 22, 54, 400, 0, 13771, 19369
2023-05-23 00:02:22.657020, 22, 54, 400, 0, 13783, 19375
2023-05-23 00:02:22.657034, 22, 54, 400, 0, 13783, 19361
2023-05-23 00:02:22.657048, 22, 54, 400, 0, 13766, 19368
2023-05-23 00:02:22.657062, 22, 54, 400, 0, 13779, 19364
2023-05-23 00:02:22.657080, 22, 54, 400, 0, 13780, 19360
2023-05-23 00:02:22.657097, 22, 54, 400, 0, 13775, 19368
2023-05-23 00:02:22.657111, 22, 54, 400, 0, 13768, 19374
2023-05-23 00:02:22.657133, 22, 54, 400, 0, 13771, 19365
2023-05-23 00:02:22.657159, 22, 54, 400, 0, 13765, 19365
2023-05-23 00:02:22.657179, 22, 54, 400, 0, 13762, 19360
2023-05-23 00:02:22.657193, 22, 54, 400, 0, 13749, 19352
2023-05-23 00:02:22.657207, 22, 54, 400, 0, 13763, 19358
2023-05-23 00:02:22.657220, 22, 54, 400, 0, 13754, 19354
2023-05-23 00:02:22.657235, 22, 54, 400, 0, 13756, 19357
2023-05-23 00:02:22.657249, 22, 54, 400, 0, 13740, 19346
2023-05-23 00:02:22.657263, 22, 54, 400, 0, 13751, 19349
2023-05-23 00:02:22.657277, 22, 54, 400, 0, 13759, 19338
2023-05-23 00:02:22.657290, 22, 54, 400, 0, 13757, 19348
2023-05-23 00:02:22.657305, 22, 54, 400, 0, 13750, 19358
2023-05-23 00:02:22.657319, 22, 54, 400, 0, 13744, 19345
2023-05-23 00:02:22.657333, 22, 54, 400, 0, 13762, 19359
2023-05-23 00:02:22.657347, 22, 54, 400, 0, 13759, 19352
2023-05-23 00:02:22.657366, 22, 54, 400, 0, 13760, 19356
2023-05-23 00:02:22.657381, 22, 54, 400, 0, 13761, 19359
2023-05-23 00:02:22.657395, 22, 54, 400, 0, 13752, 19356
2023-05-23 00:02:22.657409, 22, 54, 400, 0, 13764, 19359
2023-05-23 00:02:22.657431, 22, 54, 400, 0, 13761, 19359
2023-05-23 00:02:22.657452, 22, 54, 400, 0, 13750, 19364
2023-05-23 00:02:22.657467, 22, 54, 400, 0, 13746, 19359
2023-05-23 00:02:22.657482, 22, 54, 400, 0, 13740, 19342
2023-05-23 00:02:22.657495, 22, 54, 400, 0, 13727, 19334
2023-05-23 00:02:22.657509, 22, 54, 400, 0, 13755, 19346
2023-05-23 00:02:22.657523, 22, 54, 400, 0, 13752, 19348
2023-05-23 00:02:22.657537, 22, 54, 400, 0, 13725, 19346
2023-05-23 00:02:22.657550, 22, 54, 400, 0, 13741, 19346
2023-05-23 00:02:22.657564, 22, 54, 400, 0, 13751, 19355
2023-05-23 00:02:22.657577, 22, 54, 400, 0, 13764, 19362
2023-05-23 00:02:22.657591, 22, 54, 400, 0, 13753, 19356
2023-05-23 00:02:22.657605, 22, 54, 400, 0, 13754, 19363
2023-05-23 00:02:22.657618, 22, 54, 400, 0, 13752, 19358
2023-05-23 00:02:22.657633, 22, 54, 400, 0, 13741, 19356
2023-05-23 00:02:22.657647, 22, 54, 400, 0, 13719, 19352
2023-05-23 00:02:22.657661, 22, 54, 400, 0, 13717, 19340
2023-05-23 00:02:22.657675, 22, 54, 400, 0, 13714, 19345
2023-05-23 00:02:22.657689, 22, 54, 400, 0, 13697, 19340
2023-05-23 00:02:22.657703, 22, 54, 400, 0, 13710, 19343
2023-05-23 00:02:22.657717, 22, 54, 400, 0, 13679, 19339
2023-05-23 00:02:22.657731, 22, 54, 400, 0, 13684, 19321
2023-05-23 00:02:22.657745, 22, 53, 400, 0, 13671, 19314
2023-05-23 00:02:22.657758, 22, 53, 400, 0, 13716, 19334
2023-05-23 00:02:22.657772, 22, 53, 400, 0, 13704, 19332
2023-05-23 00:02:22.657786, 22, 53, 400, 0, 13709, 19336
2023-05-23 00:02:22.657799, 22, 53, 400, 0, 13742, 19367
2023-05-23 00:02:22.657813, 22, 53, 400, 0, 13740, 19368
2023-05-23 00:02:22.657827, 22, 53, 400, 0, 13747, 19372
2023-05-23 00:02:22.657840, 22, 53, 400, 0, 13733, 19361
2023-05-23 00:02:22.657854, 22, 53, 400, 0, 13742, 19371
2023-05-23 00:02:22.657867, 22, 53, 400, 0, 13745, 19369
2023-05-23 00:02:22.657881, 22, 53, 400, 0, 13752, 19376
2023-05-23 00:02:22.657894, 22, 53, 400, 0, 13746, 19374
2023-05-23 00:02:22.657908, 22, 53, 400, 0, 13743, 19369
2023-05-23 00:02:22.657921, 22, 53, 400, 0, 13739, 19365
2023-05-23 00:02:22.657935, 22, 53, 400, 0, 13745, 19377
2023-05-23 00:02:22.657949, 22, 53, 400, 0, 13745, 19373
2023-05-23 00:02:22.657963, 22, 53, 400, 0, 13741, 19380
2023-05-23 00:02:22.657976, 22, 53, 400, 0, 13739, 19367
2023-05-23 00:02:22.657990, 22, 53, 400, 0, 13689, 19350
2023-05-23 00:02:22.658004, 22, 53, 400, 0, 13722, 19362
2023-05-23 00:02:22.658018, 22, 53, 400, 0, 13689, 19344
2023-05-23 00:02:22.658032, 22, 53, 400, 0, 13729, 19357
